lac-cid,lat,long 
42266-9322,23.09682,113.27785
42265-54961,23.12183,113.288276
42265-45461,23.139147,113.327514
10023-15882,23.121717,113.609473
10023-15883,23.124342,113.60805
10015-11107,23.12326,113.54392
42266-2441,23.07814,113.28481
42268-30991,22.94186,113.37717
42266-2442,23.07814,113.28481
9441-14932,0.0,0.0
9441-14933,23.047005,113.370322
10044-50657,23.543209,113.580479
9444-32363,23.068171,113.298795
42266-55501,23.09707,113.27036
10029-15152,23.12078,113.34092
10029-15153,23.12078,113.34092
10029-15151,23.12078,113.34092
9435-18362,23.278502,113.568206
9435-18363,0.0,0.0
9435-18361,23.282858,113.562081
9508-11757,23.12977,113.27182
9444-32365,23.070466,113.296592
42265-33971,23.126953,113.373582
9728-48131,23.16822,113.234816
42260-37821,0.0,0.0
42265-45791,23.126278,113.389387
42259-22312,0.0,0.0
10018-31537,0.0,0.0
42259-22311,0.0,0.0
42265-18546,23.133753,113.33307
42259-21951,0.0,0.0
42259-21953,0.0,0.0
42259-21952,0.0,0.0
9509-26945,23.11199,113.38997
9509-26944,23.11199,113.38997
10010-53389,0.0,0.0
10010-53388,23.079126,113.329209
10010-53381,23.0828,113.33276
10010-53383,23.0828,113.33276
10010-53382,23.0828,113.33276
10010-53385,23.078959,113.329755
10010-53384,0.0,0.0
10010-53387,0.0,0.0
10010-53386,0.0,0.0
10042-59094,0.0,0.0
42267-42311,23.08422,113.36959
10038-34949,0.0,0.0
42263-4853,22.97416,113.47939
42263-4852,22.97416,113.47939
42263-4851,22.97416,113.47939
10038-34945,23.147692,113.498442
42289-16032,23.549345,113.582333
42289-16031,23.549345,113.582333
9431-36377,0.0,0.0
9472-22231,23.13201,113.33833
42260-7698,23.285459,113.293928
9427-14583,23.07341,113.4087
9427-14582,23.07341,113.4087
9427-14581,23.07341,113.4087
42265-13774,23.13553,113.26831
9454-31959,23.09836,113.29084
10309-17667,22.812099,113.408828
9423-25404,23.12112,113.30916
42265-6242,23.12034,113.36579
42265-6243,23.12034,113.36579
42265-6241,23.12034,113.36579
42261-23623,23.48567,113.21406
10299-46121,23.11235,113.35824
10036-34657,23.22845,113.29185
10036-34658,23.22845,113.29185
10036-34659,23.22845,113.29185
10312-16697,23.127874,113.234559
10312-16691,23.127873,113.234707
10312-16693,23.127873,113.234707
10312-16692,23.127873,113.234707
10307-34706,0.0,0.0
9500-33812,23.09309,113.27658
9500-33813,23.09309,113.27658
9500-33811,23.09309,113.27658
9500-33814,23.09309,113.27658
10307-59381,23.471712,113.177279
10307-59382,0.0,0.0
10307-59383,23.470907,113.172611
9510-25171,23.26388,113.30038
9510-25173,23.26388,113.30038
9510-25172,23.26388,113.30038
42265-9431,23.12675,113.30246
42265-9432,23.12675,113.30246
42265-9433,23.12675,113.30246
10312-52945,23.12444,113.24047
10312-52944,23.12444,113.24047
42259-63883,0.0,0.0
42259-63882,0.0,0.0
9742-18611,0.0,0.0
9439-44737,23.17346,113.26098
42268-25378,22.79216,113.39032
10327-18729,23.15837,113.30095
10327-18728,23.15837,113.30095
10327-18727,23.15837,113.30095
42268-25377,22.79216,113.39032
10327-18724,23.15774,113.30931
10327-18723,23.15757,113.29612
10327-18722,23.15757,113.29612
10327-18721,23.15757,113.29612
42266-14033,23.161947,113.254796
42260-7697,23.285459,113.293928
9466-21301,23.17295,113.33518
42260-55631,23.195991,113.243852
42259-17308,23.19034,113.55831
42259-17307,23.19034,113.55831
42259-17306,23.19034,113.55831
9423-34987,23.10561,113.30887
9449-53753,0.0,0.0
9449-53752,23.343753,113.294561
9449-53751,0.0,0.0
42266-58811,23.089077,113.291137
9734-39594,23.15702,113.24519
10332-31512,0.0,0.0
42268-27831,22.9435,113.3475
42268-27832,22.9435,113.3475
42268-27833,22.9435,113.3475
9742-18616,0.0,0.0
9449-29238,23.38948,113.29761
42267-24821,23.02813,113.42262
42267-24823,23.02813,113.42262
42267-24822,23.02813,113.42262
10325-50189,23.17106,113.37048
10325-50188,23.17106,113.37048
42266-43241,23.127955,113.241684
42265-8741,0.0,0.0
42265-8743,0.0,0.0
42266-19438,23.10369,113.21944
42266-19433,23.14365,113.25892
42266-19432,23.14365,113.25892
42266-19431,23.14365,113.25892
42266-19437,23.10369,113.21944
42266-19436,23.10369,113.21944
42265-48441,23.145823,113.281859
9448-26749,23.29417,113.23694
9448-26748,23.29417,113.23694
9448-26745,23.27861,113.2367
10322-16196,23.31056,113.32904
9448-26747,23.29417,113.23694
10322-16194,23.31056,113.32904
42269-52761,23.069621,113.518612
42261-22443,23.449167,113.418889
9692-23056,0.0,0.0
10042-14972,23.13777,113.36785
10042-14973,23.13777,113.36785
10042-14971,23.1381,113.36825
10042-14976,23.13777,113.36785
10042-14977,23.13655,113.36292
10042-14974,23.13777,113.36785
10042-14975,23.13777,113.36785
10042-14978,23.13655,113.36292
10042-14979,23.13655,113.36292
9484-44401,23.11841,113.2602
42259-19962,23.17074,113.41149
9736-54947,23.041935,113.327657
9736-54944,0.0,0.0
9491-25557,23.100359,113.359916
9736-54948,0.0,0.0
9736-54949,0.0,0.0
42265-13021,23.13084,113.30478
10004-28311,23.18377,113.31556
42265-13022,23.13084,113.30478
42263-50481,22.946494,113.470785
42263-50482,22.946494,113.470785
42263-50483,22.946494,113.470785
42263-50484,22.946494,113.470785
9429-58822,0.0,0.0
9429-58823,0.0,0.0
9429-58821,22.902537,113.350598
9741-65453,0.0,0.0
10043-53436,23.14143,113.29776
9454-37674,23.093254,113.291359
42288-64472,23.392089,113.818728
42288-64471,23.392089,113.818728
9730-53648,0.0,0.0
42259-44001,23.131125,113.356259
42260-22183,23.2139,113.264
42260-22182,23.2139,113.264
42260-22181,23.2139,113.264
9730-53645,0.0,0.0
9730-53642,0.0,0.0
9730-53643,0.0,0.0
9730-53641,0.0,0.0
10014-27218,23.13833,113.2244
10014-27219,23.13833,113.2244
10024-36646,23.481963,113.7199
42289-29743,23.55861,113.59141
42289-29742,23.55861,113.59141
42289-29741,23.55861,113.59141
10024-36648,0.0,0.0
10014-27217,23.13833,113.2244
42265-3731,23.1234,113.38972
9508-51619,23.12731,113.26736
42265-3733,23.1234,113.38972
42265-3732,23.1234,113.38972
42259-13532,23.16427,113.324
42259-13533,23.16427,113.324
42259-13531,23.16427,113.324
42263-1741,22.9557,113.4965
42263-1742,22.9557,113.4965
42263-1743,22.9557,113.4965
9426-15127,23.12526,113.34747
9426-15124,23.12617,113.35235
9436-47034,0.0,0.0
9426-15121,23.12687,113.34958
9483-25794,23.11116,113.41719
42260-8012,23.19727,113.24839
42266-35791,23.118472,113.270754
42266-35792,23.118472,113.270754
42260-8011,23.19727,113.24839
10004-41684,23.18118,113.31584
9664-13794,0.0,0.0
42260-7673,23.3274,113.22423
42260-7672,23.3274,113.22423
42260-7671,23.3274,113.22423
42259-49441,0.0,0.0
42260-7676,0.0,0.0
42259-49442,0.0,0.0
10033-32086,23.15796,113.39973
10033-32084,23.15786,113.39998
10033-32085,23.15796,113.39973
10032-52434,22.604322,113.64495
9425-10643,0.0,0.0
9425-10641,0.0,0.0
42259-45751,23.144292,113.332625
10314-30244,23.0813,113.3103
42259-50061,0.0,0.0
42259-50063,0.0,0.0
42267-31154,23.0401,113.3549
42267-31153,23.0401,113.3549
9480-57447,23.09993,113.3533
42267-31151,23.0401,113.3549
42266-13982,23.06046,113.28735
42268-5924,22.94267,113.35672
9486-29131,23.20147,113.25142
42268-5923,22.94267,113.35672
42268-5922,22.94267,113.35672
9425-48087,0.0,0.0
9492-36451,23.10606,113.29846
9492-36452,23.10606,113.29846
9482-45327,23.107343,113.270117
9482-45322,23.107343,113.270117
9482-45323,23.107343,113.270117
9482-45321,23.10734,113.27011
10319-15693,23.28801,113.33994
10319-15692,23.28801,113.33994
10319-15691,23.28801,113.33994
42288-2791,23.30625,113.79974
9461-20789,23.01333,113.377159
42288-2793,23.30625,113.79974
42288-2792,23.30625,113.79974
9472-37908,23.132994,113.317909
9472-37909,0.0,0.0
42266-36022,23.11048,113.240264
42265-36421,23.13653,113.316142
42266-36021,23.11048,113.240264
9472-37907,0.0,0.0
9481-55062,23.10849,113.25556
42261-19163,23.43473,113.18502
42260-661,23.23553,113.25716
9451-45097,0.0,0.0
10312-37321,0.0,0.0
10308-36007,0.0,0.0
10332-46335,22.886771,113.397654
10332-46334,22.889308,113.402671
10332-46336,22.889742,113.399361
9664-35699,0.0,0.0
9664-35698,0.0,0.0
9664-35697,0.0,0.0
42259-34891,23.137852,113.333498
42266-37231,23.110661,113.247755
42266-37233,23.110661,113.247755
42266-37232,23.110661,113.247755
9483-26122,23.12346,113.41706
9483-26121,23.12346,113.41706
10324-21194,23.54909,113.60361
9457-22323,23.38589,113.35681
9457-22322,23.38589,113.35681
9457-22321,23.38589,113.35681
10309-35399,22.814981,113.394743
10309-35398,22.806327,113.398213
9429-13454,0.0,0.0
9429-13455,0.0,0.0
9458-51381,23.07472,113.216427
9496-10747,0.0,0.0
42259-41851,0.0,0.0
10311-10207,23.083431,113.279418
10031-33971,0.0,0.0
42265-46122,23.137145,113.279876
42259-18942,0.0,0.0
42259-18943,0.0,0.0
42259-18941,0.0,0.0
42268-23812,22.85093,113.495
42268-23813,22.85093,113.495
42268-23811,22.85093,113.495
42265-34861,23.09065,113.34903
10041-46221,23.19406,113.24581
10036-31021,23.22888,113.29973
9447-58584,0.0,0.0
9742-13138,23.160959,113.658383
42266-926,23.15285,113.25362
42275-14228,23.3341,113.0945
9675-62075,0.0,0.0
9675-62074,22.917198,113.288719
9675-62076,0.0,0.0
9675-62073,22.918546,113.292152
9675-62072,0.0,0.0
42269-54341,23.08054,113.48237
42269-54343,23.08054,113.48237
42269-54342,23.08054,113.48237
42269-54344,23.08054,113.48237
10023-35917,0.0,0.0
10033-16615,23.15945,113.4019
10033-16614,23.15945,113.4019
10033-16616,23.15945,113.4019
9730-49741,23.09654,113.47365
9447-28652,22.967446,113.377143
9447-28653,22.969851,113.371493
9447-28651,22.972493,113.3777
42268-3431,0.0,0.0
42268-3433,0.0,0.0
42268-3432,0.0,0.0
42261-15323,23.36533,113.22142
9430-57106,23.25412,113.25569
9430-57107,23.25412,113.25569
42266-27722,23.07016,113.29256
10333-24322,0.0,0.0
9430-57108,23.25412,113.25569
42266-27721,23.07016,113.29256
42261-23493,23.43167,113.3817
42261-23492,23.43167,113.3817
42261-23491,23.43167,113.3817
10333-24324,0.0,0.0
9470-22994,23.13941,113.33148
9470-22997,23.14212,113.3343
9470-22991,23.13947,113.33209
42259-20522,0.0,0.0
9745-48568,0.0,0.0
9749-15374,23.10138,113.21706
42259-40061,23.1521,113.331
9749-15372,23.10138,113.21706
42265-60183,23.09536,113.32397
9486-35448,23.20335,113.2539
10015-56424,23.09967,113.49498
9675-65412,22.95828,113.282914
9675-65413,0.0,0.0
10015-56425,23.09967,113.49498
42266-35891,23.178093,113.255102
42266-833,23.12583,113.25149
9472-30972,23.12436,113.31811
42266-49741,23.105677,113.281392
9472-30971,23.12436,113.31811
42261-14888,23.462302,113.172841
42265-42361,23.099404,113.30968
9447-36897,23.001424,113.34327
42259-22151,23.1578,113.41623
10027-15717,0.0,0.0
10027-15718,23.199372,113.721275
10027-15719,23.196375,113.715568
9472-42447,0.0,0.0
42261-23233,23.37806,113.2714
42261-23232,23.37806,113.2714
42261-23231,23.37806,113.2714
9741-35751,23.166755,113.734825
42266-12191,23.0792,113.27095
10036-54141,23.23132,113.29608
9452-27169,23.12754,113.28734
42269-42931,23.087896,113.520162
9452-27168,23.12754,113.28734
42266-12193,23.0792,113.27095
42261-14776,23.47029,113.3582
42261-14777,23.47029,113.3582
42275-62761,23.37183,113.05343
42261-14778,23.47029,113.3582
9447-56951,0.0,0.0
42261-61111,23.425955,113.208169
42259-37702,0.0,0.0
42259-37701,0.0,0.0
42259-222,23.19034,113.43287
10314-20041,23.08992,113.30877
9486-38512,23.20582,113.26169
9745-34795,23.393957,113.229214
42268-13278,22.87945,113.38306
9472-32191,23.12677,113.3363
42288-25272,23.22104,113.88945
42288-25273,23.22104,113.88945
42288-25271,23.22104,113.88945
42268-13277,22.87945,113.38306
42268-13276,22.87945,113.38306
10036-15812,23.23272,113.30111
9745-17778,23.375016,113.271793
42288-18172,0.0,0.0
9483-28973,23.10138,113.4225
9483-28972,23.10138,113.4225
9483-28971,23.10138,113.4225
42288-23308,23.3324,113.87063
10042-45877,23.138084,113.363541
10042-45878,0.0,0.0
42288-23306,23.3324,113.87063
42288-23307,23.3324,113.87063
42289-16543,23.53381,113.5822
42289-16542,23.53381,113.5822
42289-16541,23.53381,113.5822
9496-49718,23.09301,113.56074
9496-49719,23.09301,113.56074
42259-18121,0.0,0.0
42259-18122,0.0,0.0
42259-18123,0.0,0.0
9496-49714,23.119935,113.609184
9496-49715,23.118504,113.608632
9496-49716,23.119049,113.606477
10306-65309,0.0,0.0
10316-58147,0.0,0.0
42259-8941,23.13693,113.33063
42259-8942,23.13693,113.33063
42259-8943,23.13693,113.33063
10029-47697,0.0,0.0
10029-47694,0.0,0.0
42266-34851,23.181792,113.248005
10031-50029,0.0,0.0
9480-13717,23.102721,113.36099
9739-35225,0.0,0.0
9739-35224,0.0,0.0
9739-35226,0.0,0.0
9448-45504,23.26918,113.28857
9448-45505,23.26918,113.28857
9448-45506,23.26918,113.28857
9475-24467,23.14472,113.4308
10327-36698,23.15775,113.30698
10327-36697,23.15775,113.30698
9475-24468,23.14472,113.4308
9475-24469,23.14472,113.4308
10038-37551,0.0,0.0
9448-25148,23.27297,113.29835
9448-25149,23.27297,113.29835
42288-53383,23.49419,113.93957
10320-23936,23.21035,113.26373
10320-23935,23.21035,113.26373
10320-23934,23.21035,113.26373
9448-25146,23.27297,113.29835
9448-25147,23.27297,113.29835
9448-25144,23.27297,113.29835
9448-25145,23.27297,113.29835
9439-13254,23.17015,113.25238
9449-48492,23.349036,113.292899
10007-27977,0.0,0.0
42261-61312,23.36156,113.21378
42261-61313,23.36156,113.21378
9748-54458,23.58842,113.48685
10321-31754,0.0,0.0
10306-1217,0.0,0.0
42261-62951,23.4576,113.131
42261-62953,23.4576,113.131
42261-62952,23.4576,113.131
10333-55471,0.0,0.0
42266-21632,23.07745,113.27527
42266-21633,23.07745,113.27527
42266-21631,23.07745,113.27527
42266-55321,23.09434,113.28422
9449-24548,23.35124,113.29441
9449-24549,23.35124,113.29441
9731-21459,23.21933,113.28543
9449-24547,23.35124,113.29441
42288-22556,0.0,0.0
42288-22557,0.0,0.0
42266-7213,23.14127,113.25281
42266-7212,23.14127,113.25281
42266-7211,23.14127,113.25281
9439-52769,23.18139,113.25055
42265-33351,23.137886,113.323394
9439-52761,0.0,0.0
9439-52762,0.0,0.0
42261-15023,23.46959,113.16049
42261-15022,23.46959,113.16049
42261-15021,23.46959,113.16049
42268-37191,22.92748,113.362457
9467-16721,23.127688,113.228654
9467-16723,23.127688,113.228654
9467-16722,23.127688,113.228654
9488-57802,0.0,0.0
42267-32451,23.067022,113.313664
10325-35841,23.15457,113.36422
10325-35843,23.15457,113.36422
10325-35842,23.15457,113.36422
42265-45981,0.0,0.0
42266-51781,23.144763,113.24736
42266-62383,23.16672,113.20774
42266-62382,23.16672,113.20774
42266-62381,23.16672,113.20774
9474-52233,0.0,0.0
9474-52232,0.0,0.0
10021-17758,23.45959,113.274989
10021-17759,0.0,0.0
42265-38581,23.135497,113.298912
42261-11611,23.36567,113.26495
42261-11612,23.36567,113.26495
42265-38582,23.135497,113.298912
10021-17752,23.448122,113.269218
10021-17753,23.454104,113.269786
9472-29334,23.12811,113.32857
10021-17751,23.45341,113.273375
10021-17756,23.449093,113.26973
9466-12784,23.17356,113.33756
10021-17754,23.453571,113.27355
42260-31641,23.206834,113.26259
42266-48031,23.128745,113.26355
42260-6702,0.0,0.0
42289-10577,23.68673,113.39328
42266-7792,23.10358,113.234
10044-51342,23.54086,113.58349
10044-51345,23.54472,113.5789
42260-42791,23.418801,113.314491
9487-29553,23.1446,113.2165
9487-29551,23.1446,113.2165
42265-47721,23.138124,113.275584
9496-26425,23.08491,113.52896
42288-23687,23.48523,113.70377
42288-23686,23.48523,113.70377
9487-49403,0.0,0.0
10318-46069,23.19461,113.22167
10318-46068,23.19461,113.22167
10318-46067,23.19461,113.22167
10322-31447,23.30165,113.34819
9445-12707,0.0,0.0
42259-62891,0.0,0.0
42259-62893,0.0,0.0
42259-62892,0.0,0.0
9728-50043,23.16719,113.24265
10299-30241,23.12031,113.3657
9728-50044,23.16719,113.24265
42265-41601,23.101772,113.309713
10034-13901,23.12206,113.39948
9728-42018,23.1621,113.23866
9728-42019,23.1621,113.2386
9728-42017,23.1621,113.23866
42288-56531,23.561716,113.7725
9447-20486,0.0,0.0
9447-20485,0.0,0.0
9447-20484,0.0,0.0
42265-17818,0.0,0.0
9458-45931,0.0,0.0
42265-17817,0.0,0.0
10007-36097,0.0,0.0
9508-55554,23.123925,113.269708
42288-18913,0.0,0.0
42288-18912,0.0,0.0
42288-18911,0.0,0.0
10015-49215,0.0,0.0
10015-49217,0.0,0.0
10015-49216,0.0,0.0
42266-52171,23.08469,113.27256
42259-16927,0.0,0.0
9506-55096,23.59554,113.57295
10033-48681,23.155075,113.389979
9425-31204,23.18257,113.40746
10023-47794,0.0,0.0
10033-48682,23.155175,113.391971
42260-9543,0.0,0.0
42266-43461,23.088111,113.241615
9423-24654,23.12578,113.3112
10324-34089,23.53147,113.59242
9423-24651,23.11691,113.30512
42265-45611,0.0,0.0
10014-49557,0.0,0.0
42288-838,0.0,0.0
42265-52361,23.120149,113.287129
10328-59455,0.0,0.0
42260-9542,0.0,0.0
42288-837,0.0,0.0
42288-836,0.0,0.0
9462-20867,23.067787,113.283649
9427-38331,0.0,0.0
10321-45734,23.347625,113.23521
10321-45735,23.334147,113.228963
10321-45736,23.347162,113.2287
42265-2592,23.09424,113.35026
9459-16037,23.12931,113.35675
42265-2591,23.09424,113.35026
9427-9314,0.0,0.0
10035-24976,23.24445,113.27306
10035-24974,23.24445,113.27306
42265-64413,23.14234,113.28115
9730-53066,0.0,0.0
42266-24137,23.116216,113.23632
9495-47461,23.13673,113.32769
9435-21057,0.0,0.0
9736-40732,23.037989,113.314937
9736-40733,23.042213,113.312016
42266-12252,23.12559,113.24076
42266-12253,23.12559,113.24076
42260-53101,0.0,0.0
